C1;C2;C3;C4;C5;C6
1,0200;0,9325;0,9128;0,0243;0,0305;0,0401
1,0200;0,9370;0,9193;0,0263;0,0303;0,0386
1,0200;0,9425;0,9250;0,0289;0,0351;0,0364
1,0200;0,9420;0,9218;0,0258;0,0370;0,0386
1,0200;0,9330;0,9320;0,0263;0,0383;0,0388
1,0200;0,9386;0,9310;0,0262;0,0422;0,0403
1,0200;0,9365;0,9358;0,0242;0,0418;0,0449
1,0200;0,9278;0,9276;0,0249;0,0410;0,0473
1,0200;0,9357;0,9362;0,0280;0,0366;0,0408
1,0200;0,9479;0,9320;0,0280;0,0416;0,0451
1,0200;0,9471;0,9403;0,0259;0,0412;0,0372
1,0200;0,9594;0,9349;0,0270;0,0374;0,0446
1,0200;0,9591;0,9349;0,0249;0,0402;0,0413
1,0200;0,9560;0,9388;0,0257;0,0330;0,0412
1,0200;0,9514;0,9430;0,0287;0,0324;0,0391
1,0200;0,9606;0,9353;0,0248;0,0367;0,0405
1,0200;0,9550;0,9430;0,0254;0,0342;0,0403
1,0200;0,9587;0,9466;0,0229;0,0327;0,0401
1,0200;0,9545;0,9425;0,0250;0,0310;0,0438
1,0200;0,9510;0,9492;0,0241;0,0262;0,0439
1,0200;0,9565;0,9406;0,0220;0,0288;0,0401
1,0200;0,9534;0,9387;0,0229;0,0283;0,0415
1,0200;0,9502;0,9402;0,0240;0,0285;0,0423
1,0200;0,9564;0,9349;0,0223;0,0287;0,0406
1,0200;0,9652;0,9378;0,0192;0,0288;0,0419
1,0200;0,9681;0,9411;0,0181;0,0303;0,0415
1,0200;0,9631;0,9407;0,0157;0,0304;0,0415
1,0200;0,9591;0,9434;0,0144;0,0260;0,0403
1,0200;0,9587;0,9410;0,0154;0,0280;0,0319
1,0200;0,9598;0,9419;0,0138;0,0306;0,0308
1,0200;0,9530;0,9477;0,0150;0,0312;0,0341
1,0200;0,9567;0,9495;0,0190;0,0354;0,0352
1,0200;0,9564;0,9539;0,0185;0,0372;0,0329
1,0200;0,9453;0,9475;0,0190;0,0406;0,0372
1,0200;0,9391;0,9470;0,0244;0,0450;0,0362
1,0200;0,9356;0,9407;0,0226;0,0485;0,0338
1,0200;0,9348;0,9332;0,0254;0,0453;0,0406
1,0200;0,9458;0,9327;0,0275;0,0457;0,0351
1,0200;0,9466;0,9309;0,0280;0,0500;0,0378
1,0200;0,9410;0,9352;0,0303;0,0452;0,0364
1,0200;0,9418;0,9378;0,0312;0,0447;0,0360
1,0200;0,9392;0,9284;0,0297;0,0438;0,0335
1,0200;0,9407;0,9238;0,0319;0,0406;0,0283
1,0200;0,9437;0,9172;0,0337;0,0441;0,0286
1,0200;0,9504;0,9161;0,0352;0,0457;0,0303
1,0200;0,9496;0,9206;0,0342;0,0439;0,0344
1,0200;0,9587;0,9196;0,0324;0,0453;0,0346
1,0200;0,9633;0,9194;0,0315;0,0440;0,0416
1,0200;0,9581;0,9275;0,0327;0,0409;0,0416
1,0200;0,9705;0,9149;0,0349;0,0392;0,0433
1,0200;0,9714;0,9247;0,0323;0,0415;0,0364
1,0200;0,9653;0,9225;0,0325;0,0434;0,0366
1,0200;0,9742;0,9209;0,0302;0,0420;0,0384
1,0200;0,9855;0,9209;0,0310;0,0428;0,0373
1,0200;0,9839;0,9318;0,0281;0,0478;0,0381
1,0200;0,9796;0,9253;0,0296;0,0427;0,0386
1,0200;0,9773;0,9246;0,0275;0,0443;0,0363
1,0200;0,9803;0,9269;0,0297;0,0459;0,0370
1,0200;0,9867;0,9198;0,0298;0,0462;0,0343
1,0200;0,9887;0,9172;0,0274;0,0497;0,0353
1,0200;0,9878;0,9175;0,0284;0,0551;0,0310
1,0200;0,9954;0,9133;0,0272;0,0558;0,0335
1,0200;0,9919;0,9118;0,0278;0,0540;0,0385
1,0200;0,9966;0,9098;0,0274;0,0566;0,0396
1,0200;0,9932;0,9149;0,0234;0,0583;0,0419
1,0200;0,9943;0,9130;0,0218;0,0485;0,0402
1,0200;0,9920;0,9192;0,0209;0,0476;0,0420
1,0200;0,9902;0,9141;0,0240;0,0458;0,0465
1,0200;0,9864;0,9080;0,0260;0,0479;0,0420
1,0200;0,9930;0,9174;0,0295;0,0478;0,0400
1,0200;0,9871;0,9163;0,0320;0,0485;0,0449
1,0200;0,9812;0,9088;0,0312;0,0464;0,0498
1,0200;0,9926;0,8993;0,0311;0,0481;0,0434
1,0200;0,9970;0,9086;0,0289;0,0528;0,0391
1,0200;0,9810;0,9087;0,0269;0,0489;0,0413
1,0200;0,9763;0,9042;0,0247;0,0437;0,0333
1,0200;0,9642;0,9031;0,0251;0,0430;0,0313
1,0200;0,9575;0,9061;0,0237;0,0430;0,0348
1,0200;0,9379;0,9043;0,0244;0,0460;0,0310
1,0200;0,9366;0,9120;0,0305;0,0423;0,0323
1,0200;0,9293;0,9130;0,0294;0,0429;0,0309
1,0200;0,9294;0,9171;0,0303;0,0360;0,0364
1,0200;0,9193;0,9216;0,0319;0,0408;0,0333
1,0200;0,9198;0,9193;0,0331;0,0422;0,0401
1,0200;0,9172;0,9169;0,0333;0,0412;0,0382
1,0200;0,9261;0,9184;0,0325;0,0374;0,0398
1,0200;0,9344;0,9236;0,0308;0,0337;0,0394
1,0200;0,9387;0,9231;0,0278;0,0348;0,0385
1,0200;0,9363;0,9253;0,0289;0,0308;0,0362
1,0200;0,9478;0,9311;0,0255;0,0321;0,0363
1,0200;0,9378;0,9444;0,0262;0,0375;0,0363
1,0200;0,9289;0,9458;0,0244;0,0370;0,0378
1,0200;0,9281;0,9526;0,0272;0,0337;0,0422
1,0200;0,9414;0,9486;0,0264;0,0363;0,0436
1,0200;0,9396;0,9550;0,0225;0,0327;0,0453
1,0200;0,9381;0,9606;0,0240;0,0370;0,0434
1,0200;0,9289;0,9549;0,0260;0,0420;0,0446
1,0200;0,9343;0,9495;0,0260;0,0422;0,0440
1,0200;0,9397;0,9591;0,0268;0,0395;0,0438
1,0200;0,9439;0,9547;0,0216;0,0387;0,0459
1,0200;0,9395;0,9484;0,0186;0,0362;0,0444
1,0200;0,9348;0,9545;0,0219;0,0366;0,0399
1,0200;0,9266;0,9587;0,0220;0,0412;0,0430
1,0200;0,9269;0,9580;0,0192;0,0382;0,0447
1,0200;0,9202;0,9571;0,0180;0,0405;0,0389
1,0200;0,9130;0,9525;0,0171;0,0420;0,0329
1,0200;0,9105;0,9515;0,0178;0,0402;0,0338
1,0200;0,9076;0,9582;0,0175;0,0373;0,0308
1,0200;0,9045;0,9579;0,0185;0,0379;0,0326
1,0200;0,9075;0,9672;0,0189;0,0353;0,0306
1,0200;0,9081;0,9625;0,0215;0,0388;0,0320
1,0200;0,9065;0,9616;0,0224;0,0366;0,0315
1,0200;0,9078;0,9585;0,0236;0,0389;0,0363
1,0200;0,9020;0,9526;0,0258;0,0392;0,0394
1,0200;0,9028;0,9498;0,0256;0,0385;0,0425
1,0200;0,9040;0,9516;0,0229;0,0383;0,0416
1,0200;0,8952;0,9539;0,0253;0,0409;0,0440
1,0200;0,9015;0,9619;0,0264;0,0382;0,0449
1,0200;0,8965;0,9650;0,0260;0,0376;0,0492
1,0200;0,8974;0,9685;0,0251;0,0355;0,0485
1,0200;0,9047;0,9679;0,0238;0,0355;0,0435
1,0200;0,9104;0,9771;0,0248;0,0333;0,0370
1,0200;0,9107;0,9892;0,0262;0,0288;0,0428
1,0200;0,9086;0,9902;0,0277;0,0269;0,0443
1,0200;0,9144;0,9830;0,0293;0,0331;0,0451
1,0200;0,9184;0,9802;0,0297;0,0349;0,0498
1,0200;0,9146;0,9812;0,0293;0,0361;0,0442
1,0200;0,9099;0,9810;0,0292;0,0355;0,0432
1,0200;0,8975;0,9819;0,0319;0,0356;0,0419
1,0200;0,8987;0,9796;0,0321;0,0357;0,0440
1,0200;0,8986;0,9785;0,0324;0,0377;0,0412
1,0200;0,9057;0,9739;0,0305;0,0384;0,0378
1,0200;0,9080;0,9764;0,0283;0,0344;0,0336
1,0200;0,9161;0,9850;0,0274;0,0348;0,0365
1,0200;0,9119;0,9905;0,0249;0,0276;0,0357
1,0200;0,9187;0,9904;0,0269;0,0287;0,0327
1,0200;0,9155;0,9955;0,0234;0,0259;0,0352
1,0200;0,9201;0,9909;0,0240;0,0253;0,0332
1,0200;0,9112;0,9878;0,0238;0,0228;0,0274
1,0200;0,9127;0,9801;0,0211;0,0238;0,0220
1,0200;0,9008;0,9784;0,0202;0,0255;0,0219
1,0200;0,8994;0,9720;0,0221;0,0306;0,0246
1,0200;0,9024;0,9765;0,0232;0,0273;0,0253
1,0200;0,8995;0,9735;0,0226;0,0314;0,0269
1,0200;0,8934;0,9675;0,0243;0,0321;0,0235
1,0200;0,8989;0,9746;0,0247;0,0320;0,0190
1,0200;0,8986;0,9725;0,0242;0,0349;0,0279
1,0200;0,8959;0,9719;0,0247;0,0345;0,0327
1,0200;0,8965;0,9723;0,0269;0,0373;0,0351
1,0200;0,9127;0,9656;0,0254;0,0353;0,0341
1,0200;0,9196;0,9748;0,0228;0,0333;0,0320
1,0200;0,9265;0,9784;0,0208;0,0357;0,0331
1,0200;0,9288;0,9865;0,0196;0,0399;0,0385
1,0200;0,9295;0,9821;0,0224;0,0395;0,0421
1,0200;0,9148;0,9812;0,0236;0,0324;0,0426
1,0200;0,9107;0,9763;0,0229;0,0327;0,0395
1,0200;0,9079;0,9752;0,0222;0,0331;0,0411
1,0200;0,8967;0,9659;0,0233;0,0327;0,0418
1,0200;0,8901;0,9627;0,0227;0,0346;0,0401
1,0200;0,8787;0,9530;0,0220;0,0334;0,0378
1,0200;0,8791;0,9513;0,0259;0,0362;0,0356
1,0200;0,8847;0,9401;0,0246;0,0344;0,0330
1,0200;0,8919;0,9320;0,0260;0,0381;0,0310
1,0200;0,8948;0,9379;0,0277;0,0435;0,0315
1,0200;0,8894;0,9357;0,0258;0,0414;0,0272
1,0191;0,8783;0,9293;0,0246;0,0381;0,0261
1,0196;0,8682;0,9329;0,0253;0,0392;0,0213
1,0198;0,8616;0,9320;0,0240;0,0361;0,0246
1,0191;0,8573;0,9347;0,0249;0,0346;0,0263
1,0173;0,8573;0,9327;0,0251;0,0386;0,0256
1,0192;0,8518;0,9460;0,0262;0,0412;0,0289
1,0200;0,8556;0,9412;0,0291;0,0476;0,0339
1,0200;0,8556;0,9506;0,0300;0,0489;0,0346
1,0194;0,8568;0,9497;0,0308;0,0472;0,0412
1,0200;0,8646;0,9412;0,0266;0,0474;0,0382
1,0191;0,8586;0,9452;0,0265;0,0453;0,0413
1,0186;0,8619;0,9449;0,0307;0,0448;0,0404
1,0198;0,8627;0,9401;0,0242;0,0461;0,0375
1,0156;0,8620;0,9354;0,0253;0,0410;0,0361
1,0180;0,8671;0,9350;0,0259;0,0423;0,0306
1,0179;0,8740;0,9379;0,0232;0,0384;0,0338
1,0167;0,8691;0,9270;0,0242;0,0355;0,0284
1,0163;0,8685;0,9312;0,0284;0,0360;0,0307
1,0159;0,8709;0,9286;0,0299;0,0310;0,0290
1,0122;0,8700;0,9226;0,0288;0,0345;0,0302
1,0149;0,8732;0,9273;0,0276;0,0284;0,0308
1,0147;0,8765;0,9281;0,0269;0,0308;0,0310
1,0153;0,8882;0,9351;0,0283;0,0273;0,0304
1,0169;0,8796;0,9401;0,0261;0,0274;0,0319
1,0146;0,8800;0,9377;0,0260;0,0291;0,0334
1,0152;0,8745;0,9368;0,0321;0,0364;0,0294
1,0144;0,8791;0,9377;0,0344;0,0392;0,0291
1,0158;0,8698;0,9366;0,0360;0,0343;0,0290
1,0113;0,8732;0,9298;0,0333;0,0382;0,0256
1,0108;0,8688;0,9337;0,0321;0,0369;0,0302
1,0093;0,8651;0,9318;0,0325;0,0370;0,0309
1,0099;0,8569;0,9310;0,0309;0,0392;0,0287
1,0105;0,8554;0,9344;0,0346;0,0322;0,0283
1,0088;0,8632;0,9334;0,0370;0,0341;0,0258
1,0071;0,8636;0,9353;0,0351;0,0342;0,0261
1,0066;0,8678;0,9323;0,0385;0,0377;0,0239
1,0046;0,8785;0,9354;0,0377;0,0414;0,0228
1,0060;0,8801;0,9397;0,0417;0,0363;0,0276
1,0050;0,8778;0,9444;0,0409;0,0419;0,0279
0,9989;0,8810;0,9405;0,0418;0,0431;0,0304
0,9979;0,8765;0,9387;0,0449;0,0388;0,0307
0,9955;0,8739;0,9413;0,0473;0,0403;0,0294
0,9920;0,8648;0,9416;0,0482;0,0445;0,0301
0,9892;0,8703;0,9344;0,0486;0,0411;0,0334
0,9892;0,8680;0,9422;0,0487;0,0456;0,0329
0,9916;0,8699;0,9328;0,0464;0,0410;0,0310
0,9919;0,8652;0,9371;0,0451;0,0380;0,0283
0,9905;0,8689;0,9294;0,0425;0,0350;0,0241
0,9911;0,8647;0,9398;0,0382;0,0387;0,0248
0,9899;0,8650;0,9308;0,0381;0,0360;0,0305
0,9883;0,8709;0,9366;0,0403;0,0329;0,0270
0,9857;0,8759;0,9375;0,0413;0,0356;0,0272
0,9820;0,8757;0,9367;0,0405;0,0383;0,0225
0,9810;0,8647;0,9374;0,0442;0,0404;0,0270
0,9810;0,8833;0,9376;0,0436;0,0410;0,0305
0,9806;0,8943;0,9375;0,0371;0,0417;0,0346
0,9795;0,8989;0,9359;0,0313;0,0377;0,0395
0,9774;0,8943;0,9401;0,0284;0,0410;0,0343
0,9784;0,8933;0,9302;0,0308;0,0436;0,0388
0,9755;0,8907;0,9270;0,0292;0,0477;0,0425
0,9768;0,8978;0,9416;0,0309;0,0494;0,0385
0,9746;0,9001;0,9382;0,0329;0,0513;0,0407
0,9728;0,8949;0,9443;0,0307;0,0479;0,0395
0,9697;0,8919;0,9397;0,0323;0,0488;0,0419
0,9685;0,8980;0,9412;0,0340;0,0495;0,0340
0,9702;0,9075;0,9456;0,0316;0,0537;0,0402
0,9710;0,9173;0,9532;0,0327;0,0548;0,0416
0,9727;0,9220;0,9539;0,0307;0,0563;0,0456
0,9736;0,9207;0,9643;0,0289;0,0500;0,0456
0,9712;0,9014;0,9600;0,0330;0,0488;0,0463
0,9703;0,9026;0,9555;0,0362;0,0484;0,0378
0,9685;0,9025;0,9562;0,0376;0,0500;0,0359
0,9710;0,9030;0,9498;0,0402;0,0490;0,0392
0,9684;0,9042;0,9479;0,0378;0,0489;0,0387
0,9700;0,8956;0,9485;0,0402;0,0492;0,0334
0,9716;0,8997;0,9436;0,0391;0,0485;0,0341
0,9751;0,9042;0,9564;0,0368;0,0483;0,0310
0,9741;0,9095;0,9526;0,0346;0,0427;0,0305
0,9753;0,9149;0,9591;0,0327;0,0396;0,0242
0,9797;0,9188;0,9638;0,0333;0,0411;0,0269
0,9783;0,9175;0,9637;0,0322;0,0378;0,0321
0,9750;0,9165;0,9581;0,0314;0,0415;0,0379
0,9711;0,9159;0,9531;0,0333;0,0443;0,0337
0,9724;0,9153;0,9497;0,0332;0,0442;0,0364
0,9684;0,9216;0,9400;0,0321;0,0532;0,0385
0,9675;0,9240;0,9362;0,0321;0,0561;0,0380
0,9683;0,9360;0,9292;0,0327;0,0527;0,0355
0,9685;0,9489;0,9390;0,0318;0,0548;0,0304
0,9692;0,9487;0,9450;0,0295;0,0542;0,0314
0,9695;0,9251;0,9484;0,0309;0,0506;0,0331
0,9719;0,9323;0,9449;0,0326;0,0476;0,0370
0,9699;0,9294;0,9471;0,0298;0,0510;0,0389
0,9684;0,9236;0,9531;0,0274;0,0479;0,0354
0,9667;0,9205;0,9479;0,0302;0,0466;0,0332
0,9683;0,9171;0,9471;0,0307;0,0447;0,0363
0,9699;0,9211;0,9495;0,0309;0,0427;0,0335
0,9707;0,9120;0,9433;0,0321;0,0425;0,0334
0,9730;0,9057;0,9561;0,0316;0,0442;0,0276
0,9705;0,9085;0,9538;0,0288;0,0363;0,0341
0,9737;0,9116;0,9545;0,0290;0,0358;0,0260
0,9767;0,9164;0,9608;0,0285;0,0341;0,0217
0,9781;0,9124;0,9656;0,0268;0,0387;0,0263
0,9815;0,9069;0,9637;0,0299;0,0472;0,0349
0,9781;0,9050;0,9620;0,0246;0,0471;0,0366
0,9770;0,9055;0,9530;0,0277;0,0400;0,0362
0,9754;0,9141;0,9496;0,0294;0,0417;0,0356
0,9768;0,9013;0,9538;0,0296;0,0418;0,0367
0,9746;0,9006;0,9520;0,0238;0,0480;0,0363
0,9761;0,8921;0,9573;0,0270;0,0508;0,0366
0,9787;0,8830;0,9537;0,0254;0,0542;0,0337
0,9801;0,8901;0,9437;0,0248;0,0515;0,0351
0,9806;0,8942;0,9504;0,0235;0,0530;0,0328
0,9785;0,8973;0,9579;0,0239;0,0529;0,0333
0,9768;0,9025;0,9623;0,0254;0,0534;0,0317
0,9793;0,8992;0,9618;0,0270;0,0488;0,0302
0,9808;0,8976;0,9652;0,0284;0,0524;0,0311
0,9807;0,9114;0,9809;0,0287;0,0529;0,0358
0,9798;0,9098;0,9834;0,0280;0,0523;0,0375
0,9757;0,9140;0,9748;0,0261;0,0499;0,0365
0,9735;0,9127;0,9715;0,0250;0,0466;0,0320
0,9773;0,9009;0,9730;0,0274;0,0471;0,0338
0,9748;0,8899;0,9607;0,0294;0,0426;0,0346
0,9751;0,8861;0,9579;0,0323;0,0458;0,0327
0,9771;0,8930;0,9579;0,0314;0,0436;0,0347
0,9746;0,8987;0,9665;0,0319;0,0372;0,0334
0,9750;0,9036;0,9733;0,0292;0,0433;0,0296
0,9768;0,8979;0,9775;0,0307;0,0399;0,0300
0,9769;0,9084;0,9638;0,0302;0,0385;0,0335
0,9826;0,9026;0,9700;0,0323;0,0420;0,0292
0,9793;0,9058;0,9708;0,0285;0,0485;0,0305
0,9814;0,9048;0,9716;0,0322;0,0424;0,0297
0,9811;0,9044;0,9615;0,0309;0,0410;0,0249
0,9827;0,9125;0,9565;0,0301;0,0381;0,0215
0,9836;0,9086;0,9518;0,0292;0,0410;0,0260
0,9821;0,9008;0,9401;0,0279;0,0458;0,0289
0,9826;0,9007;0,9378;0,0287;0,0421;0,0276
0,9790;0,8986;0,9335;0,0270;0,0468;0,0301
0,9802;0,9180;0,9459;0,0265;0,0440;0,0309
0,9809;0,9222;0,9494;0,0253;0,0450;0,0365
0,9822;0,9197;0,9563;0,0230;0,0407;0,0441
0,9844;0,9135;0,9470;0,0216;0,0398;0,0466
0,9851;0,9028;0,9423;0,0192;0,0393;0,0448
0,9855;0,8970;0,9397;0,0193;0,0378;0,0457
0,9838;0,8981;0,9333;0,0227;0,0394;0,0445
0,9824;0,9063;0,9313;0,0214;0,0379;0,0382
0,9849;0,9127;0,9322;0,0196;0,0351;0,0355
0,9878;0,9147;0,9325;0,0191;0,0363;0,0322
0,9874;0,9136;0,9422;0,0179;0,0407;0,0310
0,9876;0,9149;0,9434;0,0228;0,0404;0,0396
0,9859;0,9118;0,9456;0,0225;0,0439;0,0430
0,9883;0,9215;0,9470;0,0239;0,0462;0,0455
0,9898;0,9208;0,9520;0,0245;0,0491;0,0485
0,9937;0,9205;0,9507;0,0262;0,0463;0,0439
0,9921;0,9082;0,9483;0,0259;0,0445;0,0447
0,9914;0,9065;0,9454;0,0271;0,0424;0,0463
0,9920;0,9114;0,9503;0,0314;0,0488;0,0381
0,9934;0,9051;0,9565;0,0304;0,0517;0,0431
0,9931;0,9010;0,9528;0,0297;0,0524;0,0404
0,9914;0,9059;0,9549;0,0287;0,0529;0,0341
0,9933;0,8966;0,9544;0,0250;0,0483;0,0389
0,9949;0,9037;0,9514;0,0273;0,0527;0,0344
0,9932;0,9011;0,9501;0,0215;0,0546;0,0334
0,9960;0,8984;0,9479;0,0223;0,0543;0,0371
0,9985;0,8927;0,9533;0,0217;0,0488;0,0359
0,9989;0,8960;0,9516;0,0265;0,0508;0,0347
0,9992;0,9111;0,9524;0,0224;0,0512;0,0348
1,0004;0,9158;0,9482;0,0192;0,0455;0,0363
0,9988;0,9109;0,9472;0,0185;0,0415;0,0335
0,9990;0,9172;0,9442;0,0192;0,0377;0,0328
0,9949;0,9151;0,9411;0,0177;0,0345;0,0301
0,9968;0,9220;0,9403;0,0189;0,0348;0,0303
0,9938;0,9271;0,9395;0,0156;0,0346;0,0317
0,9970;0,9082;0,9409;0,0168;0,0350;0,0377
0,9965;0,9031;0,9363;0,0138;0,0410;0,0370
0,9962;0,9087;0,9300;0,0149;0,0398;0,0377
0,9951;0,9095;0,9294;0,0136;0,0338;0,0372
0,9947;0,9030;0,9299;0,0163;0,0332;0,0384
0,9977;0,8992;0,9341;0,0210;0,0384;0,0351
0,9929;0,8888;0,9343;0,0203;0,0401;0,0378
0,9956;0,8873;0,9282;0,0253;0,0448;0,0309
0,9965;0,9017;0,9297;0,0243;0,0480;0,0311
0,9942;0,9070;0,9418;0,0209;0,0420;0,0360
0,9923;0,9194;0,9473;0,0245;0,0413;0,0341
0,9958;0,9239;0,9526;0,0248;0,0437;0,0356
0,9941;0,9308;0,9565;0,0237;0,0472;0,0357
0,9919;0,9417;0,9646;0,0248;0,0522;0,0350
0,9944;0,9426;0,9716;0,0248;0,0550;0,0409
0,9953;0,9415;0,9733;0,0241;0,0559;0,0396
0,9936;0,9473;0,9770;0,0215;0,0572;0,0410
0,9942;0,9547;0,9716;0,0209;0,0552;0,0428
0,9923;0,9511;0,9646;0,0215;0,0502;0,0386
0,9947;0,9453;0,9633;0,0222;0,0503;0,0366
0,9970;0,9461;0,9612;0,0243;0,0515;0,0338
0,9983;0,9510;0,9576;0,0246;0,0483;0,0358
0,9992;0,9553;0,9621;0,0222;0,0523;0,0306
1,0029;0,9461;0,9528;0,0191;0,0542;0,0320
1,0031;0,9579;0,9470;0,0192;0,0486;0,0308
1,0010;0,9531;0,9470;0,0173;0,0526;0,0322
1,0021;0,9499;0,9370;0,0192;0,0507;0,0343
1,0064;0,9440;0,9434;0,0182;0,0488;0,0354
1,0046;0,9608;0,9346;0,0170;0,0516;0,0377
1,0041;0,9606;0,9356;0,0182;0,0508;0,0390
1,0051;0,9543;0,9399;0,0189;0,0567;0,0379
1,0052;0,9588;0,9411;0,0182;0,0538;0,0435
1,0035;0,9624;0,9363;0,0181;0,0480;0,0416
1,0059;0,9597;0,9403;0,0212;0,0471;0,0338
1,0107;0,9644;0,9407;0,0218;0,0505;0,0338
1,0113;0,9598;0,9531;0,0217;0,0477;0,0366
1,0097;0,9559;0,9532;0,0208;0,0437;0,0330
1,0068;0,9424;0,9508;0,0238;0,0441;0,0296
1,0076;0,9329;0,9424;0,0304;0,0409;0,0263
1,0100;0,9434;0,9358;0,0295;0,0445;0,0272
1,0111;0,9533;0,9340;0,0255;0,0432;0,0331
1,0113;0,9531;0,9431;0,0247;0,0435;0,0322
1,0104;0,9622;0,9427;0,0265;0,0392;0,0357
1,0084;0,9598;0,9473;0,0256;0,0441;0,0362
1,0103;0,9567;0,9537;0,0242;0,0433;0,0432
1,0123;0,9566;0,9403;0,0240;0,0453;0,0418
1,0094;0,9555;0,9463;0,0249;0,0482;0,0396
1,0128;0,9523;0,9457;0,0248;0,0449;0,0404
1,0141;0,9593;0,9465;0,0258;0,0477;0,0395
1,0171;0,9596;0,9435;0,0272;0,0437;0,0480
1,0147;0,9637;0,9393;0,0270;0,0402;0,0459
1,0121;0,9680;0,9424;0,0270;0,0463;0,0414
1,0120;0,9683;0,9549;0,0287;0,0497;0,0401
1,0132;0,9612;0,9592;0,0269;0,0564;0,0468
1,0170;0,9524;0,9627;0,0255;0,0542;0,0464
1,0186;0,9535;0,9585;0,0251;0,0536;0,0479
1,0184;0,9520;0,9548;0,0238;0,0547;0,0446
1,0165;0,9515;0,9497;0,0225;0,0538;0,0403
1,0191;0,9500;0,9464;0,0267;0,0508;0,0411
1,0174;0,9654;0,9352;0,0307;0,0494;0,0377
1,0200;0,9557;0,9351;0,0286;0,0513;0,0370
1,0200;0,9436;0,9296;0,0292;0,0471;0,0393
1,0200;0,9448;0,9256;0,0299;0,0440;0,0389
1,0200;0,9418;0,9266;0,0319;0,0456;0,0366
1,0200;0,9430;0,9277;0,0346;0,0461;0,0395
1,0200;0,9457;0,9278;0,0306;0,0499;0,0371
1,0200;0,9527;0,9256;0,0312;0,0471;0,0311
1,0200;0,9427;0,9175;0,0277;0,0455;0,0326
1,0200;0,9386;0,9124;0,0322;0,0456;0,0319
1,0200;0,9405;0,9069;0,0332;0,0448;0,0298
1,0200;0,9445;0,9103;0,0311;0,0433;0,0250
1,0200;0,9569;0,9163;0,0301;0,0409;0,0198
1,0200;0,9616;0,9244;0,0281;0,0402;0,0214
1,0200;0,9601;0,9294;0,0287;0,0452;0,0285
1,0197;0,9537;0,9283;0,0308;0,0413;0,0310
1,0176;0,9493;0,9240;0,0291;0,0463;0,0292
1,0144;0,9442;0,9192;0,0335;0,0479;0,0306
1,0109;0,9464;0,9106;0,0376;0,0541;0,0375
1,0084;0,9461;0,9166;0,0359;0,0646;0,0405
1,0071;0,9366;0,9159;0,0362;0,0674;0,0417
1,0112;0,9330;0,9076;0,0405;0,0693;0,0425
1,0103;0,9389;0,9032;0,0420;0,0658;0,0427
1,0108;0,9401;0,9010;0,0403;0,0618;0,0376
1,0117;0,9430;0,9022;0,0412;0,0615;0,0386
1,0121;0,9448;0,9090;0,0461;0,0560;0,0363
1,0121;0,9539;0,9082;0,0453;0,0592;0,0314
1,0099;0,9544;0,8998;0,0424;0,0519;0,0330
1,0129;0,9504;0,8997;0,0425;0,0541;0,0297
1,0167;0,9449;0,8987;0,0422;0,0528;0,0310
1,0134;0,9467;0,8970;0,0403;0,0528;0,0288
1,0115;0,9303;0,8952;0,0411;0,0496;0,0274
1,0111;0,9281;0,8931;0,0401;0,0441;0,0303
1,0093;0,9263;0,8939;0,0385;0,0476;0,0303
1,0104;0,9172;0,8943;0,0401;0,0511;0,0292
1,0090;0,9117;0,8950;0,0368;0,0504;0,0251
1,0135;0,9160;0,8924;0,0390;0,0510;0,0232
1,0160;0,9185;0,8920;0,0332;0,0505;0,0245
1,0165;0,9196;0,9006;0,0287;0,0491;0,0234
1,0186;0,9213;0,9044;0,0275;0,0498;0,0231
1,0200;0,9222;0,9096;0,0274;0,0509;0,0232
1,0199;0,9297;0,9164;0,0297;0,0547;0,0251
1,0184;0,9300;0,9212;0,0290;0,0567;0,0306
1,0186;0,9202;0,9260;0,0287;0,0560;0,0325
1,0200;0,9298;0,9157;0,0307;0,0532;0,0337
1,0200;0,9319;0,9194;0,0276;0,0522;0,0311
1,0177;0,9279;0,9192;0,0276;0,0533;0,0304
1,0162;0,9192;0,9267;0,0261;0,0485;0,0340
1,0161;0,9208;0,9292;0,0275;0,0513;0,0363
1,0160;0,9198;0,9263;0,0270;0,0507;0,0439
1,0200;0,9289;0,9279;0,0256;0,0479;0,0449
1,0173;0,9276;0,9309;0,0242;0,0441;0,0426
1,0183;0,9213;0,9327;0,0254;0,0458;0,0391
1,0200;0,9266;0,9258;0,0282;0,0463;0,0428
1,0200;0,9322;0,9289;0,0241;0,0521;0,0394
1,0200;0,9327;0,9291;0,0235;0,0466;0,0441
1,0200;0,9362;0,9305;0,0221;0,0448;0,0400
1,0200;0,9353;0,9276;0,0237;0,0441;0,0407
1,0200;0,9361;0,9244;0,0254;0,0426;0,0369
1,0200;0,9425;0,9305;0,0264;0,0435;0,0386
1,0200;0,9455;0,9266;0,0244;0,0450;0,0362
1,0200;0,9437;0,9224;0,0260;0,0459;0,0372
1,0200;0,9510;0,9218;0,0232;0,0510;0,0364
1,0200;0,9359;0,9199;0,0191;0,0460;0,0385
1,0200;0,9476;0,9118;0,0184;0,0457;0,0356
1,0200;0,9365;0,9157;0,0175;0,0436;0,0334
1,0200;0,9321;0,9057;0,0204;0,0448;0,0342
1,0200;0,9313;0,9001;0,0151;0,0472;0,0305
1,0200;0,9299;0,9109;0,0183;0,0424;0,0280
1,0200;0,9354;0,9133;0,0191;0,0411;0,0279
